id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4704642284655305,L1WLyjx3z,7509279626,消炎止疼含片,我的快乐源泉你妈有江苏的妈人吗盐城今天下午盐城的地震感受到了吗我的龟龟我们当时正在考试一度以为是后桌在抖腿来着,,,,,0,1,0,2021-11-17 21:59,我的快乐源泉超话,['https://wx2.sinaimg.cn/large/008ccaFkly1gwihtc3723j305i04rjr7.jpg'],,
4704642115570551,L1WLhnn9B,7650479126,OSJESA,#江苏地震#笑死下午光顾着在政治课上打瞌睡连地震都没有感受到.,,,,江苏地震,0,0,0,2021-11-17 21:59,iPhone 6s Plus,,,
4704641806501602,L1WKMrhmy,7222400175,LKINGU07062,#江苏盐城大丰区发生5.0级地震#张家港这边震感也挺明显？当时正在上物理课老师说不到七级塌不了继续上,,,,江苏盐城大丰区发生5.0级地震,0,0,1,2021-11-17 21:57,HUAWEI Mate30 Pro 5G,,,
4704641307380418,L1WJYuXZ0,7064223335,夏悸北海道,#江苏盐城大丰区发生5.1级地震#就是说从来没有想过江苏会出现地震的情况,,,,江苏盐城大丰区发生5.1级地震,0,0,0,2021-11-17 21:55,在宇宙捡的Android,,,
4704640983370628,L1WJse8QY,3881380517,新华日报,#苏小震科普##江苏盐城大丰区海域发生5.0级地震#【#江苏上线摇滚民谣科普地震辟谣#】生活中，你是不是也听到过这些地震谣言：“能预测地震的地震云”“李四光预测四大地震”“某时某地发生某级地震”“震前地震预警”。让我们一起来听这首很“燃”的摇滚民谣，一起来了解一下地震谣言，并学会科学识别地震谣言L江苏省地震局的微博视频,,,,"苏小震科普,江苏盐城大丰区海域发生5.0级地震,江苏上线摇滚民谣科普地震辟谣",5,2,9,2021-11-17 21:54,微博视频号,,"http://f.video.weibocdn.com/ojIVqdH4lx07MASe2UGQ01041200NdSY0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1687659051&ssig=GFo0z4hYE0&KID=unistore,video",
4704640980222561,L1WJs0VTH,3894391642,河南教育,【收藏这段视频！#遇到地震怎么逃生#？】①如果住在平房，应迅速逃到室外，到空旷的广场上蹲下或趴下，护住头部；②#遇到地震别坐电梯#、别跳窗；③如晃得厉害，应在室内找安全地方躲避，可躲在有承重墙且空间较小的房间里，然后用身边能找到的任何东西护住头部，等地震稍缓和后再逃到室外。更多↓↓（国家应急广播）#江苏盐城大丰区发生5.1级地震#L人民日报的微博视频,,,,"遇到地震怎么逃生,遇到地震别坐电梯,江苏盐城大丰区发生5.1级地震",7,4,7,2021-11-17 21:54,Android,,"http://f.video.weibocdn.com/o0/hkzURPWmlx07RsKbIZLa01041200Ds5m0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1687659051&ssig=09r1G69ah%2B&KID=unistore,video",
4704640979700657,L1WJrEHAd,7064223335,夏悸北海道,#黄海地震上海江苏有震感#是的我感觉到了,,,,黄海地震上海江苏有震感,0,0,0,2021-11-17 21:54,在宇宙捡的Android,,,
4704626794301451,L1Wmzi30f,1288361790,本溪老刘,江苏盐城市大丰区海域发生5.0级地震震源深度17千米O江苏盐城市大丰区海域发生5.0级地震震源深度17千米,,,,,0,0,0,2021-11-17 20:58,搜狗高速浏览器,,,
4704626378803068,L1WlTAW4Y,3948549952,宁都发布,【收藏这段视频！#遇到地震怎么逃生#？】①如果住在平房，应迅速逃到室外，到空旷的广场上蹲下或趴下，护住头部；②#遇到地震别坐电梯#、别跳窗；③如晃得厉害，应在室内找安全地方躲避，可躲在有承重墙且空间较小的房间里，然后用身边能找到的任何东西护住头部，等地震稍缓和后再逃到室外。更多↓↓（国家应急广播）#江苏盐城大丰区发生5.1级地震#L人民日报的微博视频,,,,"遇到地震怎么逃生,遇到地震别坐电梯,江苏盐城大丰区发生5.1级地震",0,0,0,2021-11-17 20:56,微博视频号,,"http://f.video.weibocdn.com/o0/hkzURPWmlx07RsKbIZLa01041200Ds5m0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1687659062&ssig=75KAh7kzEC&KID=unistore,video",
4704626060296366,L1Wlo1f66,6502558998,淮阴师范学院城环学院,#江苏盐城大丰区发生5.1级地震#【遇到地震我们应该怎么办？】每一次地震，不论震级大小，都是给我们提的醒，告诉我们不仅要关注环境异常，更要学会防震知识。在遇到地震的时候，我们应该做到以下几点：1.如果在一楼或是门口，要迅速跑到室外空旷的地方，在跑的过程要注意高处物品的掉落。2.如果在室内，要迅速躲到桌子下面并用手抓好桌子腿，如果没有可以躲的地方，也要用棉被等物品保护好头部。3.如果在商场等拥挤的地方，要保持冷静，注意管理人员和广播的指示，合理的采取逃生措施。4.如果在山边、或陡峭的悬崖附近，要注意山崩和落石。5.如果在学校，要根据平时的演练过程，认真聆听广播和老师的内容，动作迅速，沉着冷静。图片来源：新华日报、江苏新闻、中国天气@中国青年报@江苏校园事@淮安新闻网@淮师新闻网@魅力淮安@淮安共青团@淮阴师范学院@淮阴师范学院团委,,,"中国青年报,江苏校园事,淮安新闻网,淮师新闻网,魅力淮安,淮安共青团,淮阴师范学院,淮阴师范学院团委",江苏盐城大丰区发生5.1级地震,0,0,0,2021-11-17 20:55,iPhone客户端,"['https://wx2.sinaimg.cn/large/007644DQly1gwifjgirxbj30k00b9t8y.jpg', 'https://wx1.sinaimg.cn/large/007644DQly1gwifjgs0n0j30c80af0sy.jpg', 'https://wx3.sinaimg.cn/large/007644DQly1gwifjg7c2gj30hs0jgq5j.jpg', 'https://wx4.sinaimg.cn/large/007644DQly1gwifjh5ht9j30hs0kcq5z.jpg', 'https://wx1.sinaimg.cn/large/007644DQly1gwifjhkv6cj30i20vzn1u.jpg', 'https://wx2.sinaimg.cn/large/007644DQly1gwifjiai0xj30i21csn37.jpg', 'https://wx4.sinaimg.cn/large/007644DQly1gwifjiqpuhj30i20pd78g.jpg', 'https://wx4.sinaimg.cn/large/007644DQly1gwifjj2na3j30i20hd412.jpg', 'https://wx1.sinaimg.cn/large/007644DQly1gwifuzq8gdj30p60r9gpc.jpg']",,
4704625817029952,L1WkZtuOk,1000683583,飞翔在空中的鱼儿2011,江苏5.0地震！上海人洗板「晃到要吐了」：第一次感受到地震据中国地震台网正式测定，11月17日13时54分在江苏盐城市大丰区海域发生5.0地震，震源深度17公里，震中位于北纬33.50度，东经121.19度，距海岸线最近约45公里。地震造成江苏盐城、南通等地震感强烈，江苏南京、上海等地也有震感。因为上海地震太罕见，许多上海网友立即在微博PO出「心得」，大呼「有生之年居然在上海感受到了地震」。,,,,,1,0,1,2021-11-17 20:54,微博网页版,"['https://wx4.sinaimg.cn/large/3ba5383fgy1gwifx84jsfj20j60ee0u1.jpg', 'https://wx1.sinaimg.cn/large/3ba5383fgy1gwifx8euhqj20j60edgnf.jpg']",,
4704625447669665,L1Wkowbeh,6429035694,·卡萨布兰卡·,上海下午略有震感，我还以为是我数学课上糊涂了，原来江苏地震了,,,,,0,5,0,2021-11-17 20:52,nova 5i Pro,,,
4704625371907882,L1Wkh80ki,5385785483,滁州检察,【收藏这段视频！#遇到地震怎么逃生#？】①如果住在平房，应迅速逃到室外，到空旷的广场上蹲下或趴下，护住头部；②#遇到地震别坐电梯#、别跳窗；③如晃得厉害，应在室内找安全地方躲避，可躲在有承重墙且空间较小的房间里，然后用身边能找到的任何东西护住头部，等地震稍缓和后再逃到室外。更多↓↓（国家应急广播）#江苏盐城大丰区发生5.1级地震#L人民日报的微博视频,,,,"遇到地震怎么逃生,遇到地震别坐电梯,江苏盐城大丰区发生5.1级地震",0,4,2,2021-11-17 20:52,iPhone客户端,,"http://f.video.weibocdn.com/o0/hkzURPWmlx07RsKbIZLa01041200Ds5m0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1687659062&ssig=75KAh7kzEC&KID=unistore,video",
4704625339402129,L1WkdDrVf,2829541214,黄半仙算不准,#江苏发生5.0级地震上海有震感#坐标上海闵行，4楼，还在开会，楼一阵摇晃，非常明显的震感，当时纠结在要不要大喊一声地震和上海应该不会发生地震的错乱中，持续大概5、6秒10分钟后老板手机弹出新闻，问我们有没有感受到,,,,江苏发生5.0级地震上海有震感,0,2,0,2021-11-17 20:52,iPhone客户端,,,
4704625279895659,L1Wk7Fwjp,1919076031,少来微博少耍废,#江苏盐城大丰区发生5.1级地震#地震的感觉竟然会是头晕恶心🤢🤢🤢这是因为在高层的关系吗,,,,江苏盐城大丰区发生5.1级地震,0,1,1,2021-11-17 20:52,iPhone客户端,,,
4704611946991834,L1VYCtkTw,6463753619,运城政法,【涨知识！#地震来了该躲还是跑#】#我国是世界上自然灾害最严重国家之一#，提高全社会抵御自然灾害的能力尤其重要，你是否有过地震来了是躲还是跑的疑问。①地震时，如果在户外，应该第一时间疏散到空旷的地方避震，远离高架桥、电线杆、玻璃幕墙、广告牌等物体。②如果在室内，震时就近躲避，震后迅速撤离。#江苏盐城大丰区发生5.1级地震##蓝V视界#L央视网快看的微博视频,,,,"地震来了该躲还是跑,我国是世界上自然灾害最严重国家之一,江苏盐城大丰区发生5.1级地震,蓝V视界",1,1,1,2021-11-17 19:59,微博视频号,,"http://locallimit.us.sinaimg.cn/o0/6pviFeJnlx07RsSJBks001041200JNiJ0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1687659077&ssig=eCQt7%2BpnKv&KID=unistore,video",
4704611791275677,L1VYn5lRr,2658302147,雨大一点冲倒山,江苏盐城市大丰区海域发生5.0级地震，上海杭州南京有震感；台湾宜兰县海域发生4.7级地震江苏盐城市大丰区海域发生5.0级地震，上海杭州南京有震感中国地震台网正式测定：11月17日13时54分在江苏盐城市大丰区海域（北纬33.50度，东经121.19度）发生5.0级地震，震源深度17千米。地震造成江苏盐城、南通等地震感强烈，江苏南京、上海等地亦有震感。新闻记者从浙江省地震局了解到，目前据网友反映，湖州、杭州、绍兴、宁波都有震感。你感受到了吗？,,北京,,,0,0,0,2021-11-17 19:58,OPPO A55 5G,['https://wx1.sinaimg.cn/large/9e7278c3ly1gwieb70vggj20hs0dcglv.jpg'],,
4704611409070340,L1VXKC3BO,1863857780,紫色小灵花,江苏海域5.0级地震，上海有震感。讲真，确实没感觉到。就是办公室有同事喊，地震啦！你们刚有没有感觉到？我：……真没有，我坐的稳的一次逼啊。另外一个同事向窗外一瞅，大楼外全是人。很多公司的人都跑到楼下避险去了，我们公司的人还是没动静。有个同事说：小震不用跑，大震跑不了。讲真如果我有感觉到震感，比如灯摇晃啊桌子晃动什么的，我肯定要跑，撒丫子跑啊！,,,,,0,0,0,2021-11-17 19:57,Note 9 4G,,,
4704611367912636,L1VXGxcra,2035428610,青春龙泉驿,【收藏这段视频！#遇到地震怎么逃生#？】①如果住在平房，应迅速逃到室外，到空旷的广场上蹲下或趴下，护住头部；②#遇到地震别坐电梯#、别跳窗；③如晃得厉害，应在室内找安全地方躲避，可躲在有承重墙且空间较小的房间里，然后用身边能找到的任何东西护住头部，等地震稍缓和后再逃到室外。更多↓↓（国家应急广播）#江苏盐城大丰区发生5.1级地震#L人民日报的微博视频,,,,"遇到地震怎么逃生,遇到地震别坐电梯,江苏盐城大丰区发生5.1级地震",0,0,0,2021-11-17 19:57,微博视频号,,"http://f.video.weibocdn.com/o0/hkzURPWmlx07RsKbIZLa01041200Ds5m0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1687659077&ssig=XG1WmM5MZ7&KID=unistore,video",
4704611329379526,L1VXCDm2G,6485906877,梓窗de喔噢,#江苏盐城大丰区发生5.1级地震#刚刚外公外婆说，下午感觉到震动了，外公坐在躺椅上突然感觉椅子一晃，他立马爬起来，说地震了！外婆说她坐在房间里沙发上绞娃娃，沙发晃了一下，墙那边的晾衣架上衣架在荡来荡去😱还好老家一切平安,,上海,,江苏盐城大丰区发生5.1级地震,0,0,0,2021-11-17 19:56,OPPO Find X2 Pro,,,
4704611308406337,L1VXAzgS5,1184024064,东方红DongFanghong,我在看：【视频|江苏盐城海域5级地震会引起海啸吗？专家：不会震级较小且成因不足】#跟新浪看热点#L江苏盐城海域5级地震会引起海啸吗？专家：不会震级较小且成因不足,,,,跟新浪看热点,0,0,0,2021-11-17 19:56,微博视频号,,http://api.ivideo.sina.com.cn/public/video/play/url?appname=weibocard&appver=0.1&applt=web&tags=weibocard&direct=1&vid=43147955901,
4704611292415910,L1VXza8ui,5305113514,莲湖检察,【收藏这段视频！#遇到地震怎么逃生#？】①如果住在平房，应迅速逃到室外，到空旷的广场上蹲下或趴下，护住头部；②#遇到地震别坐电梯#、别跳窗；③如晃得厉害，应在室内找安全地方躲避，可躲在有承重墙且空间较小的房间里，然后用身边能找到的任何东西护住头部，等地震稍缓和后再逃到室外。更多↓↓（国家应急广播）#江苏盐城大丰区发生5.1级地震#L人民日报的微博视频,,,,"遇到地震怎么逃生,遇到地震别坐电梯,江苏盐城大丰区发生5.1级地震",0,0,0,2021-11-17 19:56,iPhone客户端,,"http://f.video.weibocdn.com/o0/hkzURPWmlx07RsKbIZLa01041200Ds5m0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1687659077&ssig=XG1WmM5MZ7&KID=unistore,video",
4704596980667483,L1VAu2NDR,6003803899,Wilson无语森,#江苏盐城大丰区发生5.1级地震#家乡第一次上热搜,,南京,,江苏盐城大丰区发生5.1级地震,0,0,1,2021-11-17 18:59,iPhone客户端,,,
4704596968084471,L1VAsxV8H,5990687980,被的人冷落,江苏盐城地震，上海有震感,,,,,0,0,0,2021-11-17 18:59,OPPO Reno,,,
4704596893107320,L1VAld2m4,6619026544,上海头条正能量,今天下午，#整个上海都晃了##上海本地资讯#中国地震台网正式测定：11月17日13时54分在江苏盐城市大丰区海域（北纬33.50度，东经121.19度）发生5.0级地震，震源深度17千米。你有感觉到晃动吗？#江苏盐城大丰区发生5.1级地震#via：L江苏盐城海域5.0级地震：上海等地震感明显民众下楼躲避,,,,"整个上海都晃了,上海本地资讯,江苏盐城大丰区发生5.1级地震",0,0,1,2021-11-17 18:59,上海超话,,http:https://mph.miguvideo.com/playurl/v1/play/weiboplayurl?cid=717981431&type=video&tcType=3&channelid=101700010110090&pwId=c82f265c65b2410792b27a39459b5619,
4704596838057176,L1VAfxO2s,3789121793,天才与白痴yyy,#江苏盐城大丰区发生5.1级地震#今天的震感让我以为自己大限将至,,南京,,江苏盐城大丰区发生5.1级地震,0,0,0,2021-11-17 18:59,iPhone客户端,,,
4704596620738658,L1VzU369Q,5151570466,fantastic127,#江苏盐城大丰区发生5.1级地震#有些品牌很贴心很不错,,,,江苏盐城大丰区发生5.1级地震,0,0,1,2021-11-17 18:58,真我GT Neo,"['https://wx2.sinaimg.cn/large/005CDsOely1gwicka1t5ej30u01uowh3.jpg', 'https://wx2.sinaimg.cn/large/005CDsOely1gwickazkemj30u01uo76z.jpg', 'https://wx2.sinaimg.cn/large/005CDsOely1gwickbjikbj30u01uo414.jpg']",,
4704596544718484,L1VzMjNuA,1581016792,哼我就是酱,黄海地震后我的微信群里。好多沿海的广东江苏的说第一反应是以为打某岛了，吓坏了,,,,,0,0,0,2021-11-17 18:58,iPhone 12 Pro Max,,,
4704521520940333,L1TCM3WCF,7615987041,Haecher·mk,江苏是不是要地震了，刚刚整个教室楼在抖动。我好害怕…..,,,,,0,6,5,2021-11-17 13:59,iPhone客户端,,,
4704521505212648,L1TCKlS2Y,2956248387,柒瑶Shawna,#江苏地震#在床上的我瑟瑟发抖,,,,江苏地震,0,0,0,2021-11-17 13:59,瑶瑶瑶iPhone 13,,,
4704521500230640,L1TCK0Y00,2191662742,潲水婆,江苏人第一次感受到地震！！震撼！,,,,,0,4,1,2021-11-17 13:59,iPhone客户端,,,
4704521500230164,L1TCK0XSk,5271878554,幼儿园抢饭第一名_W,#江苏地震#地震了？赶紧关了取暖器，怕跑来不及。,,,,江苏地震,0,2,2,2021-11-17 13:59,小米10,,,
4704521499971802,L1TCJFQ7w,7067087927,我可以同时爱你和你的母亲,怎么突然震了啊！！！！！吓我一跳，家里好像也震了，江苏哪里地震了吗,,,,,0,4,0,2021-11-17 13:59,天穹街里的Android,,,
4704521492107850,L1TCJ8QlA,5979645544,一地金毛_,#江苏地震#刚刚坐椅子上有晃动我以为我心脏出了问题[皱眉][皱眉],,,,江苏地震,0,2,2,2021-11-17 13:59,微博轻享版,['https://wx3.sinaimg.cn/large/006wFYXSly1gwi3xxh8l9j30u01t045b.jpg'],,
4704521483190800,L1TCIdo4w,2956504575,W知你故来风,#江苏地震#刚才楼突然晃是不是地震了,,,,江苏地震,0,1,1,2021-11-17 13:59,iPhone客户端,,,
4704503188423533,L1T9czllr,1761616742,云南共青团,【地震来时，记住标准求生姿势】#江苏盐城大丰区发生5.1级地震#,,,,江苏盐城大丰区发生5.1级地震,5,0,4,2021-11-17 12:47,,"['https://wx3.sinaimg.cn/large/69002366gy1gwi1u18x1ej20xg1uyh20.jpg', 'https://wx2.sinaimg.cn/large/69002366gy1gwi1u1xmtej20xg16ck3m.jpg', 'https://wx2.sinaimg.cn/large/69002366gy1gwi1u3c2g6j20xg2l81ct.jpg', 'https://wx3.sinaimg.cn/large/69002366gy1gwi1u3zvu1j20xg1owdtq.jpg', 'https://wx2.sinaimg.cn/large/69002366gy1gwi1u55bcnj20xg2yy1kx.jpg', 'https://wx4.sinaimg.cn/large/69002366gy1gwi1u64iv4j20xg1hzaom.jpg', 'https://wx2.sinaimg.cn/large/69002366gy1gwi1u6pdm4j20xg137gub.jpg', 'https://wx3.sinaimg.cn/large/69002366gy1gwi1u798ocj20xg19b4b8.jpg', 'https://wx1.sinaimg.cn/large/69002366gy1gwi1u8fw65j20xg4t5hdt.jpg']",,
4704502969536413,L1T8QE0R7,3549916270,中国消防,#江苏盐城大丰区发生5.1级地震#【#遇到地震该怎么做#】大家要学习掌握基本防震避险常识，可以将伤害降到最低。遇事不慌乱，确保安全！#台湾发生4.7级地震福建多地有震感#,,,,"江苏盐城大丰区发生5.1级地震,遇到地震该怎么做,台湾发生4.7级地震福建多地有震感",324,121,591,2021-11-17 12:46,微博 weibo.com,"['https://wx1.sinaimg.cn/large/003Sf5o2ly1gwi1ryj2fgj60j60j6tb102.jpg', 'https://wx1.sinaimg.cn/large/003Sf5o2ly1gwi1s0bd8kj60j60j6jtn02.jpg', 'https://wx1.sinaimg.cn/large/003Sf5o2ly1gwi1s2ernhj60j60j6q4o02.jpg', 'https://wx1.sinaimg.cn/large/003Sf5o2ly1gwi1s4ac03j60j60j6dif02.jpg', 'https://wx2.sinaimg.cn/large/003Sf5o2ly1gwi1s68xchj60j60j6aay02.jpg', 'https://wx2.sinaimg.cn/large/003Sf5o2ly1gwi1s85zr1j60j60j6tb302.jpg', 'https://wx4.sinaimg.cn/large/003Sf5o2ly1gwi1salhmoj60j60j60v702.jpg', 'https://wx3.sinaimg.cn/large/003Sf5o2ly1gwi1sd0541j60j60j676i02.jpg', 'https://wx4.sinaimg.cn/large/003Sf5o2ly1gwi1sewf37j60j60j60ug02.jpg']",,
4704502101313447,L1T7s5vGD,2082596927,九江消防,【#台湾发生4.7级地震福建多地有震感#你有感觉到震感吗？】中国地震台网正式测定：11月17日10时25分在台湾宜兰县海域（北纬24.80度，东经122.25度）发生4.7级地震，震源深度10千米。#江苏盐城大丰区发生5.1级地震#发生地震，你的第一反应是？,,,,"台湾发生4.7级地震福建多地有震感,江苏盐城大丰区发生5.1级地震",5,3,135,2021-11-17 12:42,iPhone 11 Pro Max,,,
4704499296370961,L1T2VqJnr,1986679210,江西消防,#江苏盐城大丰区发生5.1级地震#【地震来袭怎样保护自己？】遇到地震千万别慌张，这些逃生常识要记牢！希望所有的灾难只是虚惊一场。#台湾发生4.7级地震福建多地有震感#L江西消防的微博视频,,,,"江苏盐城大丰区发生5.1级地震,台湾发生4.7级地震福建多地有震感",117,90,687,2021-11-17 12:31,微博视频号,,"http://f.video.weibocdn.com/0045QTh2gx07NncxVCZV01041200qbe30E010.mp4?label=mp4_hd&template=640x360.25.0&trans_finger=62b30a3f061b162e421008955c73f536&ori=0&ps=1BVp4ysnknHVZu&Expires=1687659157&ssig=p%2FdRmEn0A0&KID=unistore,video",
